model_name,model_id,network_type,primary_param_name,primary_param_value,rho_final,peak_I,t_peak,is_supercritical
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.002871603510563584,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.007,0.007000000216066837,2,False
H1,4,ER,beta,0.002871603510563584,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.002871603510563584,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.007000000216066837,1,False
H1,4,ER,beta,0.0037381402757736258,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0037381402757736258,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.01,0.006000000052154064,6,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.009,0.006000000052154064,4,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.004866163685187309,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.006000000052154064,2,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.01,0.006000000052154064,2,False
H1,4,ER,beta,0.004866163685187309,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.004866163685187309,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.009,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.006334580102437479,0.009,0.006000000052154064,3,False
H1,4,ER,beta,0.006334580102437479,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.006334580102437479,0.008,0.006000000052154064,3,False
H1,4,ER,beta,0.006334580102437479,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.009,0.00800000037997961,4,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.006000000052154064,2,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.009,0.007000000216066837,4,False
H1,4,ER,beta,0.0082461067218811,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.009,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.011,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.02,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.008,0.006000000052154064,2,False
H1,4,ER,beta,0.0082461067218811,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.01,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.0082461067218811,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.0082461067218811,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.009,0.006000000052154064,1,False
H1,4,ER,beta,0.010734456738890667,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.009,0.007000000216066837,2,False
H1,4,ER,beta,0.010734456738890667,0.011,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.010734456738890667,0.011,0.007000000216066837,1,False
H1,4,ER,beta,0.010734456738890667,0.016,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.010734456738890667,0.014,0.006000000052154064,8,False
H1,4,ER,beta,0.010734456738890667,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.012,0.006000000052154064,9,False
H1,4,ER,beta,0.010734456738890667,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.015,0.00800000037997961,2,False
H1,4,ER,beta,0.010734456738890667,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.015,0.007000000216066837,5,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.01,0.006000000052154064,1,False
H1,4,ER,beta,0.010734456738890667,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.009,0.006000000052154064,3,False
H1,4,ER,beta,0.010734456738890667,0.014,0.006000000052154064,5,False
H1,4,ER,beta,0.010734456738890667,0.019,0.008999999612569809,5,False
H1,4,ER,beta,0.010734456738890667,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.021,0.007000000216066837,9,False
H1,4,ER,beta,0.010734456738890667,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.015,0.007000000216066837,10,False
H1,4,ER,beta,0.010734456738890667,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.010734456738890667,0.012,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.031,0.008999999612569809,11,False
H1,4,ER,beta,0.013973692721360911,0.018,0.007000000216066837,2,False
H1,4,ER,beta,0.013973692721360911,0.008,0.007000000216066837,2,False
H1,4,ER,beta,0.013973692721360911,0.015,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.009,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.015,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.011,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.011,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.021,0.00800000037997961,2,False
H1,4,ER,beta,0.013973692721360911,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.013,0.007000000216066837,1,False
H1,4,ER,beta,0.013973692721360911,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.013,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.018,0.008999999612569809,11,False
H1,4,ER,beta,0.013973692721360911,0.014,0.006000000052154064,4,False
H1,4,ER,beta,0.013973692721360911,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.011,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.013,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.015,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.017,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.014,0.006000000052154064,3,False
H1,4,ER,beta,0.013973692721360911,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.017,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.021,0.00800000037997961,8,False
H1,4,ER,beta,0.013973692721360911,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.038,0.009999999776482582,27,False
H1,4,ER,beta,0.013973692721360911,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.011,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.011,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.011,0.007000000216066837,5,False
H1,4,ER,beta,0.013973692721360911,0.013,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.013973692721360911,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.012,0.006000000052154064,1,False
H1,4,ER,beta,0.013973692721360911,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.019,0.006000000052154064,9,False
H1,4,ER,beta,0.01819040246010569,0.039,0.012000000104308128,25,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.023,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.007,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.006,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.017,0.006000000052154064,3,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.011,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.008,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.019,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.037,0.00800000037997961,13,False
H1,4,ER,beta,0.01819040246010569,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.015,0.006000000052154064,2,False
H1,4,ER,beta,0.01819040246010569,0.012,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.012,0.006000000052154064,1,False
H1,4,ER,beta,0.01819040246010569,0.026,0.010999999940395355,5,False
H1,4,ER,beta,0.01819040246010569,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.009,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.01,0.00800000037997961,5,False
H1,4,ER,beta,0.01819040246010569,0.012,0.00800000037997961,2,False
H1,4,ER,beta,0.01819040246010569,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.016,0.00800000037997961,3,False
H1,4,ER,beta,0.01819040246010569,0.007,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.029,0.00800000037997961,15,False
H1,4,ER,beta,0.01819040246010569,0.006,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.007,0.006000000052154064,2,False
H1,4,ER,beta,0.01819040246010569,0.012,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.015,0.00800000037997961,2,False
H1,4,ER,beta,0.01819040246010569,0.026,0.009999999776482582,10,False
H1,4,ER,beta,0.01819040246010569,0.012,0.006000000052154064,8,False
H1,4,ER,beta,0.01819040246010569,0.011,0.007000000216066837,2,False
H1,4,ER,beta,0.01819040246010569,0.023,0.00800000037997961,22,False
H1,4,ER,beta,0.01819040246010569,0.014,0.007000000216066837,9,False
H1,4,ER,beta,0.01819040246010569,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.005,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.014,0.006000000052154064,2,False
H1,4,ER,beta,0.01819040246010569,0.018,0.004999999888241291,0,False
H1,4,ER,beta,0.01819040246010569,0.01,0.004999999888241291,0,False
H1,4,ER,beta,0.023679549011035746,0.011,0.007000000216066837,2,False
H1,4,ER,beta,0.023679549011035746,0.012,0.00800000037997961,3,False
H1,4,ER,beta,0.023679549011035746,0.015,0.007000000216066837,6,False
H1,4,ER,beta,0.023679549011035746,0.008,0.004999999888241291,0,False
H1,4,ER,beta,0.023679549011035746,0.031,0.009999999776482582,5,False
H1,4,ER,beta,0.023679549011035746,0.076,0.013000000268220901,24,True
H1,4,ER,beta,0.023679549011035746,0.008,0.007000000216066837,2,False
H1,4,ER,beta,0.023679549011035746,0.01,0.006000000052154064,1,False
H1,4,ER,beta,0.023679549011035746,0.096,0.014000000432133675,54,True
H1,4,ER,beta,0.023679549011035746,0.006,0.004999999888241291,0,False
